id,listing_url,name,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_verifications,host_identity_verified,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_updated,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms
552997763840987858,https://www.airbnb.com/rooms/552997763840987858,*Hono Kai B8* Maui Beach Condo Steps to the Sand!,,https://a0.muscache.com/pictures/prohost-api/Hosting-552997763840987858/original/e6196e34-e7e7-49d1-be43-817cac9b13b9.jpeg,101995602,https://www.airbnb.com/users/show/101995602,Leslie Ann,2016-10-31,"Wailuku, HI","I Go Maui Vacation Rentals offers you the “The Best Of The Best”  in affordable first class, ocean front and beach front luxury and deluxe accommodations along with hospitality service that over flows with the spirit of Aloha! A unique vacation rental specialist emphasizing hands-on, detailed, and attentive customer service and condo care.",within an hour,100%,100%,t,44.0,"['email', 'phone']",t,$568.00,1,1125,3,7,47,120,3.2,81.8,t,8,26,52,271,,36,23,1,2022-05-22,2025-02-25,4.97,4.86,4.94,4.94,4.97,4.89,4.78,t,31,31,0,0
559825747789147542,https://www.airbnb.com/rooms/559825747789147542,New Modern Gorgeous Views Full Kitchen Waikiki,,https://a0.muscache.com/pictures/miso/Hosting-559825747789147542/original/9618e928-0ac9-42db-921e-297ace137808.jpeg,40922297,https://www.airbnb.com/users/show/40922297,Mari,2015-08-09,"Honolulu, HI","Aloha! I work mostly with vacation rentals for a company based out of Japan, but now I am venturing off to manage a few condos.  Airbnb, the first step and hopefully my last, an amazing place with a community full of wonderful people and adventurist travelers. Hope to meet many of you soon!",within an hour,99%,100%,t,28.0,"['email', 'phone']",f,,2,365,2,2,1125,1125,2.0,1125.0,t,0,16,34,267,,115,40,2,2022-02-14,2025-02-24,4.81,4.86,4.88,4.89,4.96,4.79,4.81,t,20,18,2,0
579267625823254340,https://www.airbnb.com/rooms/579267625823254340,Remodeled 1BR Oceanview 2nd-Floor | Pool,,https://a0.muscache.com/pictures/prohost-api/Hosting-579267625823254340/original/0d74d8f2-1ae8-4ec5-bba8-879fe39933a9.jpeg,37839136,https://www.airbnb.com/users/show/37839136,Vacasa Hawaii,2015-07-07,,"Hi, we’re Vacasa, North America’s largest vacation rental management company. Owners of vacation homes around the world trust us to deliver exceptional service throughout your entire vacation. Professional housekeepers clean and stock each home, and our customer care team is available around the clock—with a local property manager ready to show up and help out. We like to think we offer the best of both worlds: you can enjoy a one-of-a-kind vacation experience in a unique property, without compromising on service and convenience. Check out our listings, and get in touch if you have any questions. Your vacation is our full-time job, and we'd love to help you plan your perfect getaway.",within an hour,100%,100%,f,341.0,"['email', 'phone', 'work_email']",t,$167.00,2,1125,2,5,2,1125,2.3,770.1,t,30,60,90,365,,24,1,0,2022-03-18,2025-01-29,4.63,4.75,4.83,4.71,4.63,4.79,4.5,t,261,261,0,0
588608255056837905,https://www.airbnb.com/rooms/588608255056837905,Tropical Getaway with Private Hot Tub and AC,,https://a0.muscache.com/pictures/prohost-api/Hosting-588608255056837905/original/a4265652-f83c-4c50-9186-38372d8479ed.jpeg,47208806,https://www.airbnb.com/users/show/47208806,Donna,2015-10-22,"Princeville, HI","We are a professional property management company located in Princeville, on Kauai's north shore.  We have been specializing in vacation rentals on Kauai for 30+ years.  Our offices are open 7 days a week, and we have an after-hours emergency number should you need to reach us for any reason.  We pride ourselves on being prompt, friendly, and professional, and providing excellent customer service to all our guests.  We look forward to hosting you on Kauai.  ",within an hour,100%,100%,f,237.0,"['email', 'phone']",t,$285.00,1,1125,1,3,3,1125,1.2,987.3,t,7,12,28,239,,5,0,0,2022-06-13,2024-02-05,4.4,4.4,5.0,4.2,4.2,4.6,4.0,t,58,58,0,0
599281803712989124,https://www.airbnb.com/rooms/599281803712989124,Modern South Maui Condo with AC Across from Beach,"Maui Kamaole condominiums are located in a resort area between Kihei and Wailea, right across the street from the ocean. Several restaurants, shops, beach rentals and beaches are located within easy walking distance.",https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6NTk5MjgxODAzNzEyOTg5MTI0/original/a15bb000-bda2-450a-a9b6-b0f48d4365a8.jpeg,36498015,https://www.airbnb.com/users/show/36498015,Melanie,2015-06-23,"San Mateo, CA",,within an hour,100%,100%,t,5.0,"['email', 'phone']",t,$413.00,3,120,2,4,1125,1125,3.4,1125.0,t,13,40,70,254,,85,23,2,2022-05-20,2025-03-02,4.98,5.0,4.93,4.96,4.94,4.85,4.76,t,4,4,0,0
609755917306683242,https://www.airbnb.com/rooms/609755917306683242,2 Lagoon Tower Resort & Spa Beachfront!,,https://a0.muscache.com/pictures/miso/Hosting-609755917306683242/original/3efe34b3-a381-4862-8d95-a85dd5a24e04.jpeg,452799515,https://www.airbnb.com/users/show/452799515,Mary,2022-04-05,,,within a few hours,82%,2%,f,106.0,"['email', 'phone']",t,,3,365,3,3,365,365,3.0,365.0,t,30,60,90,365,,0,0,0,,,,,,,,,,f,6,0,6,0
620516498742690930,https://www.airbnb.com/rooms/620516498742690930,Maui Resort Rentals: Honua Kai Penthouse 3BR,"Honua Kai occupies 38 pristine beachfront acres on the shores of Kaanapali’s North Beach so you’ll literally be just steps away from the tranquility of Maui’s shoreline. Stroll out to the beach to touch your toes in the soft sand or take a refreshing dip in the Pacific. An “Ohana Play Package” including beach chairs, BBQ equipment, and a portable cooler is provided complimentary.",https://a0.muscache.com/pictures/prohost-api/Hosting-620516498742690930/original/ec45c994-30e6-42b8-8473-8d06b5aaf7ce.jpeg,39073224,https://www.airbnb.com/users/show/39073224,Matthew William,2015-07-20,"Hawaii, United States","Maui Resort Rentals provides upscale vacation experiences at a curated collection of resort residences.

Our Kaanapali and Wailea offices are just minutes from Maui's beachfront resorts.

Our Ritz-Carlton and Marriott trained staff are here to serve. Your guest experience is our highest priority. 

As an added benefit, our courtesy shuttle offers free guest transportation to a number of West Maui locations.",within an hour,100%,99%,t,596.0,"['email', 'phone']",t,"$1,485.00",2,180,5,10,180,180,5.6,180.0,t,1,11,18,235,,1,1,1,2025-02-19,2025-02-19,5.0,3.0,5.0,5.0,5.0,5.0,5.0,t,548,540,8,0
631626800199528797,https://www.airbnb.com/rooms/631626800199528797,*OCEANFRONT*Remodeled with A/C & Ideal View KN406,"This is a very convenient location.  There are several restaurants, shops, and activities just across the street or within walking distance.   Kihei is a relaxed and diverse community with many residents.  Condos are the major accommodations here. The larger resorts are located in Wailea to the south and Lahaina & Kaanapali to the north.",https://a0.muscache.com/pictures/miso/Hosting-631626800199528797/original/a578cf2c-bd16-47e8-a648-bf9d51356ced.jpeg,147264346,https://www.airbnb.com/users/show/147264346,Maui Roost,2017-08-22,"Hawaii, United States",,within an hour,100%,98%,t,20.0,"['email', 'phone', 'work_email']",t,$593.00,5,179,5,5,1125,1125,5.0,1125.0,t,0,11,32,178,,44,14,2,2022-07-03,2025-02-18,4.91,4.91,4.89,4.89,4.82,4.95,4.61,f,20,20,0,0
639345399147980593,https://www.airbnb.com/rooms/639345399147980593,Kona Coast Resort 1 BEDroom,,https://a0.muscache.com/pictures/9358991e-4ad4-4a24-b13a-be8503f92fb6.jpg,240078487,https://www.airbnb.com/users/show/240078487,Steven,2019-01-30,"Myrtle Beach, SC","I have access to many locations not listed here, so if you're looking - let me know where and I'm happy to check in to it for you.",within a few hours,98%,19%,t,512.0,"['email', 'phone']",t,$264.00,3,365,3,3,365,365,3.0,365.0,t,30,60,72,72,,1,0,0,2023-03-04,2023-03-04,5.0,5.0,5.0,5.0,5.0,4.0,5.0,f,150,150,0,0
654005400529935745,https://www.airbnb.com/rooms/654005400529935745,[Rare] Manoa Suite - Chic 37th Floor Corner Suite,"Located near the east end of the Waikiki strip, you are mere steps from the iconic Waikiki Beach and many other attractions such as the zoo, aquarium, and golf course.",https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6NjU0MDA1NDAwNTI5OTM1NzQ1/original/0de3bf08-4d19-4e32-a5d4-a0f3d1fd2352.jpeg,437319885,https://www.airbnb.com/users/show/437319885,Hideaway,2021-12-24,"Honolulu, HI","Aloha! We’re Hideaway Homes, the Superhost hospitality team that helps you rest easy when you rent a private, professionally cleaned home from us. We promise your rental will be clean, safe, and true to what you saw on Airbnb or we'll make it right.

You can count on our homes and our people to make you feel welcome - because we know what vacation means to you. We look forward to hosting you soon!

See more at @stay.hideaway",within an hour,100%,99%,t,3.0,"['email', 'phone']",t,$353.00,2,27,2,2,1125,1125,2.0,1125.0,t,14,31,61,311,,65,25,0,2022-08-30,2025-01-14,4.97,4.95,4.91,4.94,5.0,4.94,4.83,f,2,2,0,0
664497499305476042,https://www.airbnb.com/rooms/664497499305476042,An air-conditioned private bedroom,"The property is located in the security gated community of Keauhou Estates with access to many places:<br />- 5 minutes away from the Keauhou shopping center with a KTA store, CVS/Longs Drugs, and several great restaurants<br />- 10 minutes away from great breakfast places like Kaya, Coffee Shack, and Peaberry & Galette crepè place<br />- 15 minutes away from downtown Kona with great shopping, eating and other activities<br />- 25 minutes away from Two Step - one of the world's best snorkeling places<br />- 15-45 minutes away from some of the best beaches on the island, north or south",https://a0.muscache.com/pictures/airflow/Hosting-664497499305476042/original/2f3377a6-0931-48ed-8f5e-b3f37bd51e01.jpg,27646608,https://www.airbnb.com/users/show/27646608,Avi,2015-02-12,"Kailua-Kona, HI","After more than 30 years in the high-tech industry, I am now an independent coach and consultant. Living in Hawaii allows me to spend a lot of time scuba diving.",within an hour,100%,100%,t,4.0,"['email', 'phone', 'work_email']",t,,3,30,3,3,1125,1125,3.0,1125.0,t,0,0,0,0,,44,1,0,2022-07-19,2024-04-29,4.95,4.86,4.95,4.98,5.0,5.0,4.91,t,2,0,2,0
672665618632446085,https://www.airbnb.com/rooms/672665618632446085,2BR+Den Downtown w/ Ocean Views  + Free Parking,,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6NjcyNjY1NjE4NjMyNDQ2MDg1/original/1114c47f-a43d-489e-85ed-01f811532efd.jpeg,116164696,https://www.airbnb.com/users/show/116164696,Yan,2017-02-13,"Mililani, HI",,within an hour,100%,100%,t,39.0,"['email', 'phone']",t,$237.00,1,365,1,1,365,365,1.0,365.0,t,4,11,14,202,,94,35,3,2022-07-25,2025-02-21,4.77,4.71,4.79,4.82,4.87,4.68,4.71,t,27,27,0,0
679863488095364952,https://www.airbnb.com/rooms/679863488095364952,Oceanfront Retreat on Kalapaki Bay Kauai Sleeps 4,"Private cul-de-sac with only 15 cliffside homes.  Walking distance to Timbers Resort and Royal Sonesta Resort, as well as great restaurants like Duke's Canoe Club and Cafe Portofino.  Elevator access down to the beach.  Nearby golf, fishing, surfing, snorkeling, swimming and sunset boat cruises.  Rental gear and excursions at Kaua'i Beach Boys located near the Royal Sonesta Resort.<br /> Kalapaki, is the most centrally located resort destination, making the drive to explore both the West Side and the North Shore somewhat equal, although opposite directions. This is important to keep in mind if you are planning to fully explore the entire island, as it will spare a rather lengthy drive should you stay on either the West Side or the North Shore, and therefore need to drive from one side back to the other in one day.",https://a0.muscache.com/pictures/hosting/Hosting-679863488095364952/original/a4fa244a-ce20-4993-8901-5be221f665d8.jpeg,7984,https://www.airbnb.com/users/show/7984,Ahlea,2009-02-16,"Wailua Homesteads, HI","We (Steve and Ahlea) have raised our 3 now adult children on The Garden Island of Kauai. 

We have an animal sanctuary full of dogs, cats, and chickens. 
We also do TNR for the out of control cat colonies here on Kauai. 

Always an animal rehabbing at Armstrong Sanctuary. 
Kaua’i has been so good to our Ohana and we feel It is our kuleana to give back to Hawai’i Nei. ❤️",within a few hours,100%,97%,t,3.0,"['email', 'phone']",t,$602.00,2,365,2,2,365,365,2.0,365.0,t,4,12,33,292,,88,33,3,2022-10-23,2025-02-18,4.9,4.91,4.93,4.91,4.92,4.97,4.76,f,3,3,0,0
689200705826687591,https://www.airbnb.com/rooms/689200705826687591,Wyndham Kona Hawaiian | 2BR/2BA King Bed Suite,"• CW Kona Hawaiian Resort is located in Kailua-Kona, Hawaii.",https://a0.muscache.com/pictures/prohost-api/Hosting-689200705826687591/original/d170668f-649f-44d1-b70a-c154f8db47d3.jpeg,389697794,https://www.airbnb.com/users/show/389697794,David,2021-02-22,"North Myrtle Beach, SC","From the beaches to the mountains, and any cityscape in-between, my portfolio of resort style, fully stocked condo accommodations will provide you the ultimate vacation experience! 

",within a few hours,99%,57%,f,1399.0,"['email', 'phone']",t,$255.00,3,28,3,3,28,28,3.0,28.0,t,20,49,79,354,,3,0,0,2022-08-19,2023-03-01,4.33,3.67,5.0,4.67,4.67,4.67,4.33,f,157,157,0,0
696627784269510136,https://www.airbnb.com/rooms/696627784269510136,Wyndham Royal Sea Cliff | 1BR/1BA King Balc Suite,"• CW Royal Sea Cliff is located in Kailua-Kona, HI",https://a0.muscache.com/pictures/prohost-api/Hosting-696627784269510136/original/284de58e-cd53-42d6-99ed-09bde4c562bf.jpeg,442029804,https://www.airbnb.com/users/show/442029804,Live Suite,2022-01-25,"Princeville, HI","At Live Suite Resorts, we help timeshare owners rent their suites to cover their HOA fees.  We ask that you support our wonderful owners instead of the big hotel chains! Thank you!",within an hour,97%,58%,f,3619.0,"['email', 'phone']",t,$373.00,2,365,3,3,365,365,3.0,365.0,t,0,0,0,66,,0,0,0,,,,,,,,,,f,330,319,11,0
699980364577466821,https://www.airbnb.com/rooms/699980364577466821,Wyndham The Cliffs Club | 1BR/2BA King Balc Suite,"• CW The Cliffs Club is located in Princeville, HI.",https://a0.muscache.com/pictures/prohost-api/Hosting-699980364577466821/original/687fa0c9-8785-412c-a16f-7e726cc7e42b.jpeg,442029804,https://www.airbnb.com/users/show/442029804,Live Suite,2022-01-25,"Princeville, HI","At Live Suite Resorts, we help timeshare owners rent their suites to cover their HOA fees.  We ask that you support our wonderful owners instead of the big hotel chains! Thank you!",within an hour,97%,58%,f,3619.0,"['email', 'phone']",t,$185.00,2,365,3,3,365,365,3.0,365.0,t,2,8,14,268,,3,3,0,2024-09-05,2025-01-29,5.0,5.0,5.0,4.33,4.67,5.0,5.0,f,330,319,11,0
703797745096847105,https://www.airbnb.com/rooms/703797745096847105,Inn 1002 10th floor Studio overlooking the park,,https://a0.muscache.com/pictures/miso/Hosting-703797745096847105/original/e8fdb61a-5949-425f-8700-aef19a2f99f6.jpeg,43793840,https://www.airbnb.com/users/show/43793840,Mark,2015-09-09,"Honolulu, HI",Real Estate Broker,within an hour,100%,100%,f,284.0,"['email', 'phone']",f,$91.00,3,365,3,3,365,365,3.0,365.0,t,3,7,19,279,,38,19,1,2022-10-08,2025-03-04,4.58,4.65,4.45,4.47,4.71,4.58,4.34,t,218,217,1,0
715194004580178027,https://www.airbnb.com/rooms/715194004580178027,The Westin Ka'anapali Ocean - 2BR Villa,"Embrace a welcoming abundance of amenities at The Westin Ka'anapali Ocean Resort Villas. While you can enjoy Ka'anapali's famed whale-watching, snorkeling, sailing, windsurfing and scuba-diving just steps away, there are plenty of diversions at our beachfront vacation ownership resort to keep the entire family entertained. There are Westin touches that keep in harmony with Ka'anapali's rich culture. Enjoy two sparkling oceanfront refreshing pools with rock waterfalls and soothing whirlpool spas, three restaurants at the resort, and two on-site markets providing a range of sundries, snacks, and supplies. Outdoor gas grills are perfectly situated for sunset barbeques.",https://a0.muscache.com/pictures/miso/Hosting-558093673427067851/original/e41c536e-d5e3-4cdc-8e17-f6ae3e0f8698.png,341272083,https://www.airbnb.com/users/show/341272083,Eich,2020-03-11,,,,,,,631.0,"['email', 'phone']",t,$22.00,5,7,5,5,7,7,5.0,7.0,t,0,7,7,35,,3,1,0,2023-07-07,2024-12-29,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,79,79,0,0
718900313900575235,https://www.airbnb.com/rooms/718900313900575235,"Hotel room ocean front property, 4 star resort",,https://a0.muscache.com/pictures/57d190e7-0571-41f6-8b90-6c98d2d534e3.jpg,5654668,https://www.airbnb.com/users/show/5654668,Hung Hung,2013-03-27,"San Francisco, CA",I am a chinese girl from Malaysia..love to travel and find good deals and having fun.,within an hour,100%,99%,f,41.0,"['email', 'phone']",t,$169.00,2,365,2,2,365,365,2.0,365.0,t,19,45,75,350,,29,9,1,2022-10-26,2025-02-05,4.59,4.69,4.59,4.83,4.52,4.83,4.41,t,12,12,0,0
726458055297395541,https://www.airbnb.com/rooms/726458055297395541,Contemporary City One BDRM Condo at the Ilikai,"Discover the enchantment of Waikiki, a paradise where the beaches beckon with golden sands, the shopping and dining options are limitless, and endless activities throughout the day and night . Here, every moment is an invitation to relax, celebrate, and create unforgettable memories—all within arm's reach. Yet, the magic doesn't end at Waikiki's shores. Venture just a short drive away to explore the world-class Ala Moana Shopping Center, the iconic North Shore, and the diverse beauty of Oahu. Embark on this journey to immerse yourself in Hawaii's rich culture and breathtaking landscapes. Waikiki is not just a destination; it's the beginning of your extraordinary adventure.",https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6NzI2NDU4MDU1Mjk3Mzk1NTQx/original/91a28a13-ab8e-4e5d-8027-8b993a9cdaa1.jpeg,136852691,https://www.airbnb.com/users/show/136852691,Brent,2017-06-25,"Honolulu, HI",Experience paradise and the beauty of Hawaii through Happy Vacations. We managed short-term rental properties on the island of Oahu. License RB-21552.,within an hour,99%,99%,f,23.0,"['email', 'phone']",t,$182.00,2,1125,2,3,1125,1125,2.0,1125.0,t,7,22,51,314,,47,22,2,2022-12-18,2025-02-25,4.83,4.83,4.85,5.0,4.81,4.77,4.68,f,17,17,0,0
734747755026435522,https://www.airbnb.com/rooms/734747755026435522,Resort -1 Bedroom Princeville,"With our convenient location on the north shore of Kauai, Hawaii, our upscale Princeville resort is a short drive from Anini Beach and a mile walk to the striking Hanalei Lookout. Glimpse rolling waves and soft, sandy beaches nearby or venture out with the family to the Princeville Ranch Adventure for ziplining, horseback riding and golfing in the tropical Hawaiian landscape. It's all within easy reach of your Princeville vacation rental. Photograph the historic, bright green Wai'oli Hui'ia Church, built in the American gothic style with a bell tower and stained glass windows. Or, surround yourself with rare, colorful water birds at the nearby Hanalei National Refuge in Hanalei Town, just three miles from our resort.",https://a0.muscache.com/pictures/miso/Hosting-734747755026435522/original/2f791483-4480-4851-9608-ab6456c1ce21.jpeg,429953076,https://www.airbnb.com/users/show/429953076,Karen,2021-11-01,"Truckee, CA",,within an hour,100%,100%,t,68.0,"['email', 'phone']",t,,180,365,180,180,365,365,180.0,365.0,t,0,0,0,0,,0,0,0,,,,,,,,,,t,7,0,7,0
747848501530296391,https://www.airbnb.com/rooms/747848501530296391,"Kapaa-Kauai, HI- 1 Bedroom Suite at Beachboy (4)",,https://a0.muscache.com/pictures/miso/Hosting-747848501530296391/original/1fb9a25e-3152-49e3-9709-94e4628f1b88.png,458926111,https://www.airbnb.com/users/show/458926111,Desiree,2022-05-13,"Osage Beach, MO","“Vacation.OnPoints” 
Timeshare Property Manager, I help people rent their properties and manage their timeshare by connecting guests with properties all over the world.",within an hour,100%,82%,t,164.0,"['email', 'phone']",t,$433.00,180,1125,180,180,1125,1125,180.0,1125.0,t,30,60,90,296,,1,0,0,2022-11-13,2022-11-13,5.0,5.0,5.0,5.0,5.0,5.0,4.0,f,71,57,14,0
755196138317293334,https://www.airbnb.com/rooms/755196138317293334,Marriott's Kauai Lagoons 3BR Oceanfront Villa,,https://a0.muscache.com/pictures/prohost-api/Hosting-755196138317293334/original/2249a844-4582-48a7-b7e1-2e81f390bbfb.jpeg,39073224,https://www.airbnb.com/users/show/39073224,Matthew William,2015-07-20,"Hawaii, United States","Maui Resort Rentals provides upscale vacation experiences at a curated collection of resort residences.

Our Kaanapali and Wailea offices are just minutes from Maui's beachfront resorts.

Our Ritz-Carlton and Marriott trained staff are here to serve. Your guest experience is our highest priority. 

As an added benefit, our courtesy shuttle offers free guest transportation to a number of West Maui locations.",within an hour,100%,99%,t,596.0,"['email', 'phone']",t,$827.00,4,1125,4,4,1125,1125,4.0,1125.0,t,0,0,0,0,,0,0,0,,,,,,,,,,t,548,540,8,0
765161014166476043,https://www.airbnb.com/rooms/765161014166476043,*2BR Oceanside Resort sleeps 6*,,https://a0.muscache.com/pictures/miso/Hosting-742796084100232570/original/434a67ca-ce56-4d65-875c-cb7524f8540b.jpeg,371942068,https://www.airbnb.com/users/show/371942068,Joy,2020-10-14,,I'm a mom of 2 and married to my best friend who loves all things travel! I cannot tell you how much I love sharing gorgeous places with people! If you do not see what you are looking for please send me a message and I would love to help you look!,within an hour,97%,46%,t,772.0,"['email', 'phone']",t,,4,365,4,4,365,365,4.0,365.0,t,0,0,0,0,,0,0,0,,,,,,,,,,t,147,134,13,0
766257652328554087,https://www.airbnb.com/rooms/766257652328554087,Diamond head &Sunrise View Waikiki studio 12Fl,"⭐Pretty Close to Waikiki beach,varieties of luxury  stores,alamona shoppingcenter,supermarkets,restaurants,bus station,rental cars,ABC stores,7-11 store and so on.<br />⭐About 20 minutes’ driving to Hanauma bay and the Diamond head mountain.<br />⭐20 minutes’ driving to the airport.",https://a0.muscache.com/pictures/662921b0-8148-4610-aaa7-210a6c4dd252.jpg,232617370,https://www.airbnb.com/users/show/232617370,Shuqin,2018-12-26,"Honolulu, HI",,within an hour,100%,99%,t,19.0,"['email', 'phone']",t,$81.00,4,90,1,4,90,90,4.0,90.0,t,12,42,72,162,,58,29,1,2023-01-05,2025-02-17,4.74,4.71,4.74,4.83,4.86,4.72,4.66,f,13,11,2,0
772389015265864624,https://www.airbnb.com/rooms/772389015265864624,Mauna Lani Point | C203,,https://a0.muscache.com/pictures/prohost-api/Hosting-772389015265864624/original/51c58435-6add-4978-992f-6bac63e2d4fe.jpeg,231330348,https://www.airbnb.com/users/show/231330348,CoralTree Residences,2018-12-18,"Kihei, HI","Welcoming visitors to the Hawaiin islands for 30 years, CoralTree Residences Hawaii specializes in an exclusive selection of vacation residences that offers the comfort and convenience of a vacation rental, paired with unparalleled hotel services and amenities.

Pro Marketing Page Link:
https://www.airbnb.com/users/231330348/listings",within an hour,99%,100%,t,421.0,['phone'],f,$851.00,1,1125,1,5,3,1125,2.2,491.4,t,14,26,35,219,,4,3,2,2021-12-13,2025-02-25,5.0,5.0,5.0,5.0,5.0,5.0,4.75,t,333,333,0,0
776002353806992390,https://www.airbnb.com/rooms/776002353806992390,Wailea Ekahi Village | 12B,,https://a0.muscache.com/pictures/prohost-api/Hosting-776002353806992390/original/574b2350-4c0d-4b33-99ff-78138a6ea9fe.jpeg,231330348,https://www.airbnb.com/users/show/231330348,CoralTree Residences,2018-12-18,"Kihei, HI","Welcoming visitors to the Hawaiin islands for 30 years, CoralTree Residences Hawaii specializes in an exclusive selection of vacation residences that offers the comfort and convenience of a vacation rental, paired with unparalleled hotel services and amenities.

Pro Marketing Page Link:
https://www.airbnb.com/users/231330348/listings",within an hour,99%,100%,t,421.0,['phone'],f,$498.00,1,1125,1,3,3,1125,1.5,854.6,t,0,0,0,81,,5,5,0,2024-08-03,2024-11-15,5.0,5.0,5.0,4.8,5.0,5.0,5.0,t,333,333,0,0
783348148137728352,https://www.airbnb.com/rooms/783348148137728352,Mauna Lani Fairways | Luxury Accommodations,,https://a0.muscache.com/pictures/prohost-api/Hosting-783348148137728352/original/51c475a8-7746-41af-852a-2d8c1a30064d.jpeg,450044933,https://www.airbnb.com/users/show/450044933,Grand Welcome,2022-03-17,"Hawaii, United States","The Big Island is officially known as the island of Hawaii and received this nickname for a good reason: it is the largest island of the United States. It’s one the most popular travel destinations, attracting between 1.5 and 1.7 million travelers each year. Boasting some of the world’s most beautiful beaches, the island is as diverse as it is gorgeous, with lush green forests, black lava fields at the base of volcanoes, and the mighty Pacific Ocean serving as your playground. Magical Hawaii is truly a travelers dream and a must-have on your bucket-list. Outdoor adventurists who love being in nature will be awed by the majestic overlooks, hidden waterfalls, and snorkeling with sea life.",within an hour,96%,99%,f,135.0,['phone'],t,$305.00,1,365,3,7,365,365,4.2,365.0,t,6,6,6,6,,6,2,0,2021-01-10,2024-09-21,4.67,5.0,4.67,4.5,4.33,5.0,4.5,t,76,76,0,0
793322549053273254,https://www.airbnb.com/rooms/793322549053273254,2 bd Maui Retreat - 5 miles of beach,,https://a0.muscache.com/pictures/miso/Hosting-793322549053273254/original/b900171b-6020-40f1-9573-bf8cc3cc3536.jpeg,4352359,https://www.airbnb.com/users/show/4352359,Alexi,2012-12-07,"Piedmont, CA",,within an hour,96%,94%,f,6.0,"['email', 'phone']",t,$265.00,2,365,2,2,365,365,2.0,365.0,t,0,3,24,233,,39,22,0,2023-01-10,2025-01-17,4.95,5.0,4.9,4.97,5.0,4.9,4.92,f,1,1,0,0
799930458466673970,https://www.airbnb.com/rooms/799930458466673970,"Ka'Oi Resort, Princeville Kauai, HI - 1 Bd Plus",,https://a0.muscache.com/pictures/miso/Hosting-799930458466673970/original/2b87e207-3739-41f5-b5b2-2d9e57ff3594.png,373307437,https://www.airbnb.com/users/show/373307437,Deena,2020-10-26,"Missouri, United States","AIRBNB Host & Property Manager for multiple locations, On Point-Travel! I’m available 24/7 @365 anytime you need me I will be there to help you in any way I can.  Fast response times! Whether it's beaches or ski resorts I have locations everywhere. Let me be your personal travel agent! Im a very responsive and promise to answer all of your questions! Would love to earn your business and help you get on vacation!",within an hour,100%,71%,t,914.0,"['email', 'phone']",t,$349.00,2,30,2,2,30,30,2.0,30.0,t,27,57,87,177,,1,0,0,2023-10-18,2023-10-18,5.0,5.0,5.0,3.0,5.0,5.0,5.0,f,124,94,30,0
805832707378205796,https://www.airbnb.com/rooms/805832707378205796,Ka Eo Kai *studio*,,https://a0.muscache.com/pictures/miso/Hosting-805832707378205796/original/f6e5dd35-6749-4122-bb7b-99abfc3cb9ea.jpeg,452763106,https://www.airbnb.com/users/show/452763106,Andrew & Lisa,2022-04-04,"Rochester, NY",,within a day,96%,11%,f,202.0,"['email', 'phone']",t,,2,365,2,2,365,365,2.0,365.0,t,30,60,89,89,,2,0,0,2023-11-27,2024-01-14,5.0,5.0,4.5,5.0,5.0,5.0,5.0,f,74,74,0,0
807401886291658710,https://www.airbnb.com/rooms/807401886291658710,2 Bedroom ~ Ka 'Eo Kai Resort,Comfortable Princeville location. .3 mile walking distance to Princeville Shopping Center.,https://a0.muscache.com/pictures/miso/Hosting-807401886291658710/original/553f1a2f-8237-4dee-8eae-574c61f62be3.jpeg,243470944,https://www.airbnb.com/users/show/243470944,Resort Stay,2019-02-16,"Kilauea, HI","We specialize in Wyndham Vacation Resort Rentals.  Our company, Resort Stay, is a licensed travel agency and we've been in business since 2012.   You can count on us to provide you with an amazing Resort Stay!

",within an hour,100%,100%,t,290.0,"['email', 'phone']",f,$264.00,2,14,2,6,7,1125,2.1,1091.8,t,2,2,2,2,,4,2,0,2023-03-18,2025-02-04,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,49,49,0,0
